fpr,tpr,precision,recall
0.13700290979631427,0.773109243697479,0.038493723849372385,0.773109243697479
0.1374878758486906,0.773109243697479,0.03859060402684564,0.773109243697479
0.13773035887487875,0.773109243697479,0.038623005877413935,0.773109243697479
0.13821532492725508,0.773109243697479,0.03863922721545569,0.773109243697479
0.1462172647914646,0.773109243697479,0.03865546218487395,0.773109243697479
0.14718719689621726,0.773109243697479,0.03867171080285835,0.773109243697479
0.1476721629485936,0.773109243697479,0.03872053872053872,0.773109243697479
0.14815712900096994,0.773109243697479,0.03893355903512484,0.773109243697479
0.15446168768186228,0.773109243697479,0.03895004233700254,0.773109243697479
0.1549466537342386,0.773109243697479,0.03904923599320883,0.773109243697479
0.16391852570320078,0.773109243697479,0.03909902252443689,0.773109243697479
0.16464597478176526,0.773109243697479,0.03914893617021276,0.773109243697479
0.16561590688651795,0.773109243697479,0.03945111492281304,0.773109243697479
0.16610087293889428,0.773109243697479,0.039468039468039465,0.773109243697479
0.1687681862269641,0.773109243697479,0.0395019321597252,0.773109243697479
0.16925315227934046,0.773109243697479,0.03951890034364261,0.773109243697479
0.16998060135790494,0.773109243697479,0.03953588311130211,0.773109243697479
0.1704655674102813,0.773109243697479,0.039603960396039604,0.773109243697479
0.17192046556741028,0.773109243697479,0.03963808703145196,0.773109243697479
0.1724054316197866,0.773109243697479,0.039655172413793106,0.773109243697479
0.17289039767216294,0.773109243697479,0.03967227253126347,0.773109243697479
0.17361784675072744,0.773109243697479,0.03968938740293356,0.773109243697479
0.17386032977691562,0.773109243697479,0.03970651704790678,0.773109243697479
0.17434529582929195,0.773109243697479,0.039723661485319514,0.773109243697479
0.17749757516973813,0.773109243697479,0.03977518374405534,0.773109243697479
0.17798254122211446,0.773109243697479,0.039792387543252594,0.773109243697479
0.1813773035887488,0.773109243697479,0.0398096062310688,0.773109243697479
0.18186226964112512,0.773109243697479,0.03982683982683983,0.773109243697479
0.18234723569350145,0.773109243697479,0.03986135181975736,0.773109243697479
0.18283220174587778,0.773109243697479,0.03994789405123752,0.773109243697479
0.18477206595538312,0.773109243697479,0.03996524761077324,0.773109243697479
0.18525703200775945,0.773109243697479,0.03998261625380269,0.773109243697479
0.18598448108632396,0.773109243697479,0.04,0.773109243697479
0.18646944713870028,0.773109243697479,0.04005224205485416,0.773109243697479
0.1879243452958293,0.773109243697479,0.04006968641114982,0.773109243697479
0.18840931134820563,0.773109243697479,0.04008714596949891,0.773109243697479
0.1886517943743938,0.773109243697479,0.04013961605584642,0.773109243697479
0.18962172647914646,0.773109243697479,0.04015713662156264,0.773109243697479
0.19059165858389912,0.773109243697479,0.04017467248908297,0.773109243697479
0.19107662463627545,0.773109243697479,0.04020979020979021,0.773109243697479
0.19131910766246363,0.773109243697479,0.04026258205689278,0.773109243697479
0.19180407371483996,0.773109243697479,0.040315512708150744,0.773109243697479
0.1930164888457808,0.773109243697479,0.040333187198597104,0.773109243697479
0.19350145489815712,0.773109243697479,0.040780141843971635,0.773109243697479
0.19471387002909796,0.773109243697479,0.040798226164079826,0.773109243697479
0.19568380213385064,0.773109243697479,0.040834442964935644,0.773109243697479
0.19616876818622697,0.773109243697479,0.04085257548845471,0.773109243697479
0.1966537342386033,0.773109243697479,0.040870724122612175,0.773109243697479
0.19762366634335596,0.773109243697479,0.04118173679498657,0.773109243697479
0.1981086323957323,0.773109243697479,0.04121863799283154,0.773109243697479
0.19932104752667312,0.773109243697479,0.041237113402061855,0.773109243697479
0.19980601357904948,0.773109243697479,0.04129263913824058,0.773109243697479
0.20004849660523763,0.773109243697479,0.041311180960933995,0.773109243697479
